Year,Month,Day,Hour,Minute,Data Source and Uncertainty Flags,Dry Bulb Temperature,Dew Point Temperature,Relative Humidity,Atmospheric Station Pressure,Extraterrestrial Horizontal Radiation,Extraterrestrial Direct Normal Radiation,Horizontal Infrared Radiation Intensity,Global Horizontal Radiation,Direct Normal Radiation,Diffuse Horizontal Radiation,Global Horizontal Illuminance,Direct Normal Illuminance,Diffuse Horizontal Illuminance,Zenith Luminance,Wind Direction,Wind Speed,Total Sky Cover,Opaque Sky Cover,Visibility,Ceiling Height,Present Weather Observation,Present Weather Codes,Precipitable Water,Aerosol Optical Depth,Snow Depth,Days Since Last Snowfall,Albedo,Liquid Precipitation Depth,Liquid Precipitation Quantity
2011,6,6,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.2,16.3,48,98569,765,1326,371,525,547,139,54720,54324,19240,6222,163,6.7,2,2,777.7,2068,9,999999999,47,0.211,0,88,0.17,0.0,0.0
2011,6,6,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.5,16.1,47,98535,566,1326,369,435,519,133,42427,49691,16376,8171,160,7.0,2,2,777.7,2188,9,999999999,47,0.211,0,88,0.17,0.0,0.0
2011,6,6,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.7,16.2,50,98542,354,1326,363,304,428,117,27736,39112,12901,9465,166,6.0,2,2,777.7,2459,9,999999999,47,0.211,0,88,0.17,0.0,0.0
2011,6,6,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.8,16.2,52,98550,144,1326,358,167,315,78,14034,23554,7769,7678,163,5.0,3,3,777.7,3369,9,999999999,47,0.211,0,88,0.17,0.0,0.0
2011,6,6,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.0,16.3,55,98558,0,982,353,60,0,34,4354,6885,2823,2987,160,4.0,3,3,777.7,4933,9,999999999,48,0.211,0,88,0.17,0.0,0.0
2011,6,6,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.0,16.6,59,98587,0,0,351,8,0,6,424,0,324,114,163,4.7,4,4,777.7,7252,9,999999999,49,0.211,0,88,0.17,0.0,0.0
2011,6,6,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.1,16.8,64,98617,0,0,347,0,0,0,0,0,0,0,161,5.3,5,5,777.7,7852,9,999999999,51,0.211,0,88,0.17,0.0,0.0
2011,6,6,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.1,17.1,69,98646,0,0,340,0,0,0,0,0,0,0,170,6.0,6,6,777.7,77777,9,999999999,52,0.211,0,88,0.17,0.0,0.0
2011,6,6,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.4,16.9,71,98651,0,0,336,0,0,0,0,0,0,0,185,4.7,6,6,777.7,77777,9,999999999,51,0.211,0,88,0.17,0.0,0.0
2011,6,7,1,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,16.8,74,98656,0,0,331,0,0,0,0,0,0,0,180,3.3,3,6,777.7,3669,9,999999999,50,0.212,0,88,0.17,0.0,0.0
2011,6,7,2,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.0,16.6,76,98661,0,0,330,0,0,0,0,0,0,0,210,2.0,0,7,777.7,3083,9,999999999,50,0.212,0,88,0.17,0.0,0.0
2011,6,7,3,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,15.8,75,98677,0,0,329,0,0,0,0,0,0,0,195,1.7,0,7,777.7,4293,9,999999999,46,0.212,0,88,0.17,0.0,0.0
2011,6,7,4,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.9,15.1,74,98692,0,0,326,0,0,0,0,0,0,0,206,1.3,1,6,777.7,77777,9,999999999,43,0.212,0,88,0.17,0.0,0.0
2011,6,7,5,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.3,14.3,73,98708,194,1294,323,0,0,0,0,0,0,0,110,1.0,0,6,777.7,77777,9,999999999,40,0.212,0,88,0.17,0.0,0.0
2011,6,7,6,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.8,14.8,73,98731,406,1326,324,86,261,41,17698,36968,8115,3376,226,1.0,2,6,777.7,77777,9,999999999,42,0.212,0,88,0.17,0.0,0.0
2011,6,7,7,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,15.4,73,98755,616,1326,325,217,437,76,33858,52509,12687,3793,220,1.0,2,6,777.7,77777,9,999999999,44,0.212,0,88,0.17,0.0,0.0
2011,6,7,8,0,?9?9?9?9E0?9?9?9?9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.9,15.9,73,98778,810,1326,330,368,559,106,49788,60193,17236,3597,10,1.0,5,6,777.7,77777,9,999999999,46,0.212,0,88,0.17,0.0,0.0
2011,6,7,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.3,16.5,70,98781,975,1326,342,515,630,129,64507,63431,20636,3342,106,1.3,6,6,777.7,3040,9,999999999,49,0.212,0,88,0.17,0.0,0.0
2011,6,7,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.7,17.0,66,98784,1099,1326,348,649,686,146,75312,64040,22611,3163,119,1.7,5,5,777.7,2949,9,999999999,52,0.212,0,88,0.17,0.0,0.0
2011,6,7,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,17.6,63,98787,1175,1326,354,741,699,165,81540,59581,25050,3516,120,2.0,5,5,777.7,1135,9,999999999,55,0.212,0,88,0.17,0.0,0.0
2011,6,7,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,26.2,17.8,60,98745,1196,1326,361,791,686,186,83051,53918,28431,4237,130,2.7,4,4,777.7,1137,9,999999999,56,0.212,0,88,0.17,0.0,0.0
2011,6,7,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.4,18.1,57,98704,1162,1326,375,776,622,218,80332,49657,32095,5176,133,3.3,4,4,777.7,1238,9,999999999,57,0.212,0,88,0.17,0.0,0.0
2011,6,7,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.5,18.3,54,98662,1074,1326,376,726,555,241,72552,43819,32922,6035,140,4.0,3,3,777.7,1418,9,999999999,58,0.212,0,88,0.17,0.0,0.0
2011,6,7,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.6,18.1,53,98621,940,1326,385,596,454,225,58114,34706,30186,6677,146,4.7,3,3,777.7,1368,9,999999999,57,0.212,0,88,0.17,0.0,0.0
2011,6,7,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.7,17.9,52,98579,767,1326,393,427,332,191,42140,24382,26408,7813,147,5.3,3,3,777.7,1456,9,999999999,56,0.212,0,88,0.17,0.0,0.0
2011,6,7,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,28.8,17.7,51,98537,568,1326,392,292,214,162,28905,16470,22172,9322,140,6.0,3,3,777.7,1469,9,999999999,55,0.212,0,88,0.17,0.3,0.0
2011,6,7,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.1,18.2,58,98536,356,1326,389,188,152,125,19492,16090,16658,10082,127,5.7,4,4,777.7,1588,9,999999999,58,0.212,0,88,0.17,0.3,0.0
2011,6,7,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.5,18.8,66,98534,146,1326,375,131,185,80,11347,13947,10010,7888,119,5.3,5,5,777.7,3956,9,999999999,61,0.212,0,88,0.17,0.0,0.0
2011,6,7,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.8,19.3,76,98533,0,999,368,53,0,34,3704,4697,3517,2943,120,5.0,7,7,777.7,1784,9,999999999,65,0.212,0,88,0.17,0.0,0.0
2011,6,7,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.2,19.3,79,98506,0,0,371,6,0,5,318,0,268,95,129,4.0,7,7,777.7,2102,9,999999999,65,0.212,0,88,0.17,0.0,0.0
2011,6,7,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.6,19.2,81,98479,0,0,363,0,0,0,0,0,0,0,138,3.0,8,8,777.7,2494,9,999999999,64,0.212,0,88,0.17,0.0,0.0
2011,6,7,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.0,19.2,84,98452,0,0,364,0,0,0,0,0,0,0,170,2.0,8,8,777.7,2752,9,999999999,64,0.212,0,88,0.17,0.0,0.0
2011,6,7,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.7,18.7,89,98443,0,0,359,0,0,0,0,0,0,0,148,2.3,9,9,777.7,3200,9,999999999,61,0.212,0,88,0.17,0.0,0.0
2011,6,8,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,18.3,93,98434,0,0,366,0,0,0,0,0,0,0,153,2.7,10,10,777.7,2251,9,999999999,59,0.213,0,88,0.17,0.0,0.0
2011,6,8,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.1,17.8,98,98425,0,0,369,0,0,0,0,0,0,0,190,3.0,10,10,777.7,3710,0,919999999,56,0.213,0,88,0.17,0.0,0.0
2011,6,8,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.0,17.5,97,98385,0,0,365,0,0,0,0,0,0,0,141,2.7,10,10,777.7,6135,9,999999999,55,0.213,0,88,0.17,0.0,0.0
2011,6,8,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,17.2,96,98346,0,0,356,0,0,0,0,0,0,0,144,2.3,10,10,777.7,1606,9,999999999,53,0.213,0,88,0.17,0.0,0.0
2011,6,8,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.8,16.9,94,98306,195,1302,353,0,0,0,0,0,0,0,160,2.0,10,10,777.7,712,0,919999999,51,0.213,0,88,0.17,0.0,0.0
2011,6,8,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.2,17.1,93,98318,407,1325,347,75,146,49,16401,23346,11815,4157,154,2.3,10,10,777.7,1309,9,999999999,52,0.213,0,88,0.17,0.0,0.0
2011,6,8,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,17.2,92,98330,617,1325,347,198,319,90,30870,38373,16857,4482,151,2.7,9,9,777.7,1682,9,999999999,53,0.213,0,88,0.17,0.0,0.0
2011,6,8,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.9,17.4,91,98343,811,1325,345,333,454,122,44284,42429,22068,4384,150,3.0,9,9,777.7,77777,0,919999999,54,0.213,0,88,0.17,0.0,0.0
2011,6,8,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.3,17.6,84,98326,975,1325,355,442,449,169,51625,33759,28926,5167,160,2.7,8,8,777.7,2759,9,999999999,55,0.213,0,88,0.17,0.0,0.0
2011,6,8,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,17.8,79,98310,1100,1325,368,486,332,248,53056,22498,34845,6672,171,2.3,7,7,777.7,2691,9,999999999,56,0.213,0,88,0.17,0.0,0.0
2011,6,8,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,23.1,18.0,73,98293,1175,1325,378,488,218,309,55068,17593,37777,7624,150,2.0,6,6,777.7,1005,0,919999999,57,0.213,0,88,0.17,0.0,0.0
2011,6,8,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,14.3,61,98319,1197,1325,384,513,195,341,60919,21017,39880,8403,169,2.7,4,4,777.7,1278,9,999999999,39,0.213,0,88,0.17,0.0,0.0
2011,6,8,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.2,11.8,55,98346,1163,1325,391,607,276,359,62381,25745,38734,8407,182,3.3,3,3,777.7,1118,9,999999999,31,0.213,0,88,0.17,0.6,0.0
2011,6,8,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.3,10.1,52,98372,1076,1325,377,560,293,302,56333,28782,33139,7041,40,4.0,3,3,777.7,1168,0,919999999,26,0.213,0,88,0.17,0.2,0.0
2011,6,8,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.7,12.3,52,98316,941,1325,376,480,323,223,53774,36741,27598,6412,188,3.0,3,3,777.7,1537,9,999999999,32,0.213,0,88,0.17,0.0,0.0
2011,6,8,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,25.1,17.4,62,98261,769,1325,376,485,440,174,50922,45410,22639,6913,179,2.0,4,4,777.7,1594,9,999999999,53,0.213,0,88,0.17,0.0,0.0
2011,6,8,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,27.5,17.1,53,98205,570,1325,372,406,477,132,41011,47515,16574,7525,130,1.0,3,3,777.7,1474,0,919999999,51,0.213,0,88,0.17,0.0,0.0
2011,6,8,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,24.6,17.3,64,98267,358,1325,372,294,447,97,26750,37312,11374,8336,237,2.0,5,5,777.7,1483,9,999999999,53,0.213,0,88,0.17,0.0,0.0
2011,6,8,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.6,13.0,58,98329,149,1325,371,154,258,72,12619,16600,8145,7531,267,3.0,4,4,777.7,1539,9,999999999,35,0.213,0,88,0.17,0.1,0.0
2011,6,8,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,13.1,70,98390,0,1015,365,49,0,37,3624,2952,3555,3198,260,4.0,6,6,777.7,1241,0,919999999,35,0.213,0,88,0.17,0.2,0.0
2011,6,8,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.7,17.4,92,98455,0,0,370,6,0,5,292,0,270,95,258,3.0,9,9,777.7,1362,9,999999999,54,0.213,0,88,0.17,1.0,0.0
2011,6,8,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.6,17.2,91,98520,0,0,366,0,0,0,0,0,0,0,265,2.0,9,9,777.7,1022,9,999999999,53,0.213,0,88,0.17,0.6,0.0
2011,6,8,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.6,17.0,90,98586,0,0,368,0,0,0,0,0,0,0,10,1.0,9,9,777.7,1258,0,919999999,52,0.213,0,88,0.17,0.2,0.0
2011,6,8,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,16.7,89,98605,0,0,359,0,0,0,0,0,0,0,268,2.7,9,9,777.7,985,9,999999999,50,0.213,0,88,0.17,0.0,0.0
2011,6,9,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.5,16.4,88,98624,0,0,364,0,0,0,0,0,0,0,270,4.3,9,9,777.7,1124,9,999999999,49,0.213,0,88,0.17,0.1,0.0
2011,6,9,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.4,16.1,86,98643,0,0,363,0,0,0,0,0,0,0,270,6.0,8,8,777.7,1117,9,999999999,47,0.213,0,88,0.17,0.4,0.0
2011,6,9,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,14.9,86,98696,0,0,356,0,0,0,0,0,0,0,285,6.0,8,8,777.7,828,9,999999999,42,0.213,0,88,0.17,0.6,0.0
2011,6,9,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.0,13.7,86,98750,0,0,372,0,0,0,0,0,0,0,285,6.0,8,8,777.7,520,9,999999999,38,0.213,0,88,0.17,0.9,0.0
2011,6,9,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.8,12.5,86,98803,196,1309,369,0,0,0,0,0,0,0,260,6.0,8,8,777.7,485,0,919999999,33,0.213,0,88,0.17,1.1,0.0
2011,6,9,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.8,12.4,86,98859,407,1325,374,15,7,15,3280,340,3280,1366,291,6.7,8,8,777.7,378,9,999999999,33,0.213,0,88,0.17,0.9,0.0
2011,6,9,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.7,12.3,85,98914,617,1325,381,33,1,33,4604,25,4599,2142,293,7.3,8,8,777.7,358,9,999999999,33,0.213,0,88,0.17,1.3,0.0
2011,6,9,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,14.7,12.2,85,98969,811,1325,378,44,0,44,5117,0,5112,2676,280,8.0,8,8,777.7,367,0,919999999,32,0.213,0,88,0.17,1.0,0.0
2011,6,9,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.2,12.2,82,99012,976,1325,374,55,0,54,8464,28,8464,3737,295,7.0,8,8,777.7,602,9,999999999,32,0.213,0,88,0.17,1.8,0.0
2011,6,9,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.6,12.2,80,99054,1100,1325,372,94,1,93,17389,1985,15633,4859,301,6.0,7,7,777.7,887,9,999999999,32,0.213,0,88,0.17,0.9,0.0
2011,6,9,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.1,12.2,78,99097,1176,1325,368,210,44,172,32073,7668,24483,5889,300,5.0,7,7,777.7,1198,0,919999999,32,0.213,0,88,0.17,0.8,0.0
2011,6,9,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.2,11.5,69,99095,1197,1325,358,367,126,255,46639,15723,31124,6890,322,5.0,6,6,777.7,1403,9,999999999,30,0.213,0,88,0.17,0.6,0.0
2011,6,9,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,10.8,62,99093,1164,1325,354,487,223,287,50113,18402,32617,7274,319,5.0,4,4,777.7,955,9,999999999,28,0.213,0,88,0.17,0.3,0.0
2011,6,9,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,10.1,55,99091,1077,1325,353,433,179,274,46299,15518,32726,7945,320,5.0,3,3,777.7,1008,0,919999999,26,0.213,0,88,0.17,0.2,0.0
2011,6,9,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.6,10.0,54,99089,943,1325,364,402,149,284,45254,16246,33178,8934,325,4.7,3,3,777.7,1127,9,999999999,26,0.213,0,88,0.17,0.0,0.0
2011,6,9,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,9.9,53,99086,770,1325,364,403,188,268,39300,14925,29870,9687,327,4.3,3,3,777.7,1427,9,999999999,26,0.213,0,88,0.17,0.0,0.0
2011,6,9,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.9,9.8,52,99084,572,1325,360,285,119,213,27360,10094,22687,9817,330,4.0,3,3,777.7,1597,0,919999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,9,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,9.7,52,99109,360,1325,358,179,88,142,17166,8869,15108,9301,328,4.0,3,3,777.7,1807,9,999999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,9,19,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.4,9.5,53,99133,151,1325,362,99,94,73,9464,6836,8968,7550,327,4.0,3,3,777.7,1781,9,999999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,9,20,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.2,9.4,53,99158,0,1030,340,46,0,36,3449,2254,3398,3155,330,4.0,3,3,777.7,1855,0,919999999,24,0.213,0,88,0.17,0.0,0.0
2011,6,9,21,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.8,9.4,55,99204,0,0,346,6,0,5,321,0,270,95,323,3.7,3,3,777.7,1357,9,999999999,24,0.213,0,88,0.17,0.0,0.0
2011,6,9,22,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.3,9.5,56,99250,0,0,352,0,0,0,0,0,0,0,319,3.3,3,3,777.7,1291,9,999999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,9,23,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,9.5,58,99296,0,0,336,0,0,0,0,0,0,0,320,3.0,4,4,777.7,1286,0,919999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,9,24,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.6,9.5,59,99304,0,0,345,0,0,0,0,0,0,0,308,3.3,4,4,777.7,1378,9,999999999,25,0.213,0,88,0.17,0.0,0.0
2011,6,10,1,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.4,9.5,60,99311,0,0,338,0,0,0,0,0,0,0,306,3.7,4,4,777.7,1538,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,2,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.1,9.5,61,99319,0,0,338,0,0,0,0,0,0,0,310,4.0,4,4,777.7,1776,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,3,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.7,9.6,63,99313,0,0,315,0,0,0,0,0,0,0,310,4.0,5,5,777.7,1955,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,4,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.2,9.8,65,99307,0,0,322,0,0,0,0,0,0,0,314,4.0,5,5,777.7,2079,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,5,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,15.8,9.9,68,99300,197,1316,322,0,0,0,0,0,0,0,300,4.0,5,5,777.7,2042,9,999999999,26,0.214,0,88,0.17,0.0,0.0
2011,6,10,6,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.3,9.8,65,99327,408,1325,320,83,186,47,16889,27223,10634,4164,316,4.0,5,5,777.7,1976,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,7,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,16.8,9.6,63,99353,618,1325,303,203,341,94,31295,40899,16471,4620,318,4.0,5,5,777.7,1990,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,8,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.3,9.5,60,99380,811,1325,311,346,466,124,46035,50040,20384,4376,310,4.0,4,4,777.7,2080,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,9,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,17.9,9.1,57,99377,976,1325,316,487,536,160,54950,47753,24640,4403,335,4.3,4,4,777.7,1249,9,999999999,24,0.214,0,88,0.17,0.0,0.0
2011,6,10,10,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,18.4,8.8,53,99374,1100,1325,320,532,452,205,57983,38283,28091,5090,345,4.7,3,3,777.7,1154,9,999999999,23,0.214,0,88,0.17,0.0,0.0
2011,6,10,11,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.0,8.4,50,99372,1176,1325,340,558,375,247,61434,31903,31911,6465,330,5.0,2,2,777.7,1280,9,999999999,22,0.214,0,88,0.17,0.0,0.0
2011,6,10,12,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,19.7,8.6,49,99347,1198,1325,349,596,334,302,57459,23145,35084,7543,348,5.0,2,2,777.7,1414,9,999999999,22,0.214,0,88,0.17,0.0,0.0
2011,6,10,13,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,20.4,8.8,47,99323,1164,1325,357,478,183,314,46746,13030,34656,8484,342,5.0,2,2,777.7,1547,9,999999999,23,0.214,0,88,0.17,0.0,0.0
2011,6,10,14,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.1,9.0,46,99298,1078,1325,372,382,100,295,41613,9940,33130,8720,310,5.0,2,2,777.7,1643,9,999999999,23,0.214,0,88,0.17,0.0,0.0
2011,6,10,15,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,21.7,9.2,45,99276,944,1325,377,365,108,277,38281,9820,31103,8706,345,4.7,2,2,777.7,1780,9,999999999,24,0.214,0,88,0.17,0.0,0.0
2011,6,10,16,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,9.4,44,99254,772,1325,376,313,94,246,34016,11295,27460,9251,348,4.3,1,1,777.7,1949,9,999999999,24,0.214,0,88,0.17,0.0,0.0
2011,6,10,17,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.8,9.6,43,99232,574,1325,366,277,137,200,29345,15019,23103,10520,320,4.0,1,1,777.7,1979,9,999999999,25,0.214,0,88,0.17,0.0,0.0
2011,6,10,18,0,?9?9?9?9E0?9?9?9*9*9?9?9?9?9?9?9*9?9*9*9?9*9,22.2,9.6,45,99234,362,1325,356,220,170,146,21076,13720,17487,11478,354,3.7,2,2,777.7,1856,9,999999999,25,0.214,0,88,0.17,0.0,0.0
